web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612544692-1122,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander l’exécution d’une décision de justice condamnant l'Etat,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/784/2/64
1612544692-1121,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un certificat de travail pour les ex-agents des Sociétés d’Etat liquidées,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/778/2/64
1612544692-1120,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un règlement à l’amiable suite à un accident matériel ou corporel avec un véhicule de l’Etat,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/774/2/64
1612544692-1119,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un certificat de non paiement de prix,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/696/2/64
1612544692-1118,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un procès verbal de saisie -rémunération,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/694/2/64
1612544692-1117,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander une dénonciation de la surenchère,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/689/2/64
1612544692-1116,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Comment obtenir l'aide d'un médiateur financier,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/669/2/64
1612544692-1115,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander l’exécution d’une décision allouant une pension alimentaire à une personne,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/645/2/64
1612544692-1114,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander l’exécution d’une décision ordonnant la main levée d’une décision qui avait alloué une pension alimentaire à une personne,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/644/2/64
1612544692-1113,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un procès verbal de conciliation,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/631/2/64
1612544692-1112,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Comment procéder à l'expulsion d'un locataire,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/577/2/64
1612544692-1111,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,"Demander un certificat de non pourvoi en cassation en matière pénale, civile et sociale",https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/382/2/64
1612544692-1110,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Saisir la maison de justice pour le règlement d'un litige,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/380/2/64
1612544692-1109,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Porter plainte directement devant le procureur de la République,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/378/2/64
1612544692-1108,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander la délivrance d'une copie du  procès verbal d'un accident de la circulation routière,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/377/2/64
1612544692-1107,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Faire appel du jugement ou de l'ordonnance,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/371/2/64
1612544692-1106,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un partage successoral,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/360/2/64
1612544692-1105,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un jugement d'hérédité,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/359/2/64
1612544692-1104,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander au juge la rectification d'un acte d'état civil pour erreur ou omission,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/343/2/64
1612544692-1103,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander un dégrèvement d'impôts,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/219/2/64
1612544692-1102,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,S’acquitter des droits d’enregistrement et de timbres relatifs à un acte judiciaire ou extra-judiciaire,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/194/2/64
1612544692-1101,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Contentieux,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/64/2,Demander l’enregistrement d'un acte civil,https://web.archive.org/web/20201021164047/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/188/2/64
1612544659-1100,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Arrestation et emprisonnement,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/73/2,Obtenir la libération conditionnelle,https://web.archive.org/web/20200806005736/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/698/2/73
1612544659-1099,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Arrestation et emprisonnement,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/73/2,Demander une autorisation de visiter un détenu,https://web.archive.org/web/20200806005736/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/379/2/73
1612544598-1098,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Documents judiciaires,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/2,Demander un certificat de bonne vie et mœurs,https://web.archive.org/web/20201024094241/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/52/2/19
1612544598-1097,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Documents judiciaires,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/2,Demander à bénéficier des services ou conseils d’un notaire pour la donation entre vifs,https://web.archive.org/web/20201024094241/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1074/2/19
